user id,Age,Urbain,"Casual, Urbancool, Streetwear","Chic, Smart, Working Girl","Rock, Gothique","Engagée, Made in France",Fatale,"Bohême, Romantique","Vintage, Kawaii",Inconnu,access_brand,mass_brand,premium_brand,hdg_brand,prestige_brand,luxe_brand,bio_brand,access_mode,mass_mode,premium_mode,hdg_mode,prestige_mode,luxe_mode,vintage_mode,eco_responsable_mode,like_price,dislike_price,like_Naturel,dislike_Naturel,like_Synthetique,dislike_Synthetique,like_Ecolabel,dislike_Ecolabel,like_vif,dislike_vif,like_neutre,dislike_neutre,cluster
831,24.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35585.0,54312.5,20,8,0,0,0,0,5,2,13,6,4
832,26.0,0,1,1,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,47745.454545454544,15966.666666666666,22,6,0,0,0,0,7,0,13,6,4
833,30.0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,35561.11111111111,50610.0,18,10,0,0,0,0,4,3,13,6,4
834,21.0,0,3,3,2,2,1,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,40670.58823529412,41345.454545454544,17,11,0,0,0,0,2,5,14,5,4
835,24.0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40562.96296296296,51000.0,27,1,0,0,0,0,6,1,19,0,4
836,22.0,1,1,1,2,2,0,0,0,0,0,0,1,1,1,0,7,0,0,0,0,0,0,0,0,39416.0,53600.0,25,3,0,0,0,0,5,2,18,1,3
837,24.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48881.25,20016.666666666668,16,6,0,0,0,0,4,0,10,6,4
838,22.0,1,0,1,0,0,0,1,0,0,1,3,0,0,2,4,2,0,0,0,0,0,0,0,0,40935.71428571428,0.0,28,0,0,0,0,0,7,0,19,0,4
839,21.0,1,1,2,0,0,0,1,0,0,0,3,0,0,2,6,0,0,0,0,0,0,0,0,0,40935.71428571428,0.0,28,0,0,0,0,0,7,0,19,0,4
840,22.0,0,3,3,2,2,1,2,2,0,1,6,4,4,9,8,8,0,0,0,0,0,0,0,0,43525.0,25400.0,24,4,0,0,0,0,7,0,15,4,3
841,30.0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,40475.0,43700.0,24,4,0,0,0,0,6,1,16,3,4
842,32.0,1,3,2,0,0,1,1,0,0,0,5,2,0,7,11,1,0,0,0,0,0,0,0,0,40211.11111111111,60500.0,27,1,0,0,0,0,6,1,19,0,3
843,26.0,1,2,3,0,2,1,2,1,0,0,6,1,0,4,0,1,0,0,0,0,0,0,0,0,39340.0,60500.0,20,1,0,0,0,0,3,1,15,0,4
844,23.0,0,1,1,2,2,1,1,1,0,0,6,2,3,13,12,4,0,0,0,0,0,0,0,0,36563.15789473684,50166.666666666664,19,9,0,0,0,0,4,3,13,6,3
845,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40023.529411764706,42345.454545454544,17,11,0,0,0,0,4,3,11,8,4
846,24.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52038.88888888889,20950.0,18,10,0,0,0,0,4,3,14,5,4
847,22.0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,37654.545454545456,52966.666666666664,22,6,0,0,0,0,5,2,15,4,4
848,22.0,0,3,1,1,1,1,1,0,0,0,4,0,1,4,3,0,0,0,0,0,0,0,0,0,46346.153846153844,36246.666666666664,13,15,0,0,0,0,4,3,9,10,4
849,31.0,1,1,1,1,0,1,0,0,0,0,2,3,2,4,10,0,0,0,0,0,0,0,0,0,18158.823529411766,76136.36363636363,17,11,0,0,0,0,5,2,10,9,3
850,28.0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42468.75,38891.666666666664,16,12,0,0,0,0,3,4,12,7,4
851,26.0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51735.71428571428,30135.714285714286,14,14,0,0,0,0,3,4,11,8,4
852,22.0,0,2,3,1,0,1,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,41931.57894736842,38833.333333333336,19,9,0,0,0,0,4,3,14,5,4
853,21.0,1,3,2,1,1,1,2,0,0,1,8,5,2,8,6,17,0,0,0,0,0,0,0,1,25900.0,48057.89473684211,9,19,0,0,0,0,1,6,7,12,3
854,24.0,0,2,2,0,0,1,1,1,0,0,5,1,0,5,2,1,0,0,0,0,0,0,0,0,31100.0,58640.0,18,10,0,0,0,0,5,2,11,8,4
856,20.0,0,3,2,2,2,1,2,2,0,1,7,1,0,7,8,1,0,0,0,0,0,0,0,0,43655.555555555555,36040.0,18,10,0,0,0,0,4,3,14,5,3
857,24.0,0,3,3,1,2,1,2,2,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,40730.769230769234,41113.333333333336,13,15,0,0,0,0,4,3,9,10,4
858,24.0,0,0,1,2,0,1,0,0,0,0,6,0,1,4,3,0,0,0,0,0,0,0,0,0,35457.89473684211,52500.0,19,9,0,0,0,0,5,2,13,6,4
859,24.0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,33900.0,0,1,0,0,0,0,0,0,0,1,4
860,22.0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39647.36842105263,43655.555555555555,19,9,0,0,0,0,4,3,13,6,4
861,24.0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41064.28571428572,40807.142857142855,14,14,0,0,0,0,5,2,9,10,4
863,21.0,0,1,1,0,0,1,1,1,0,1,5,0,0,3,4,0,0,0,0,0,0,0,0,0,42716.0,26100.0,25,3,0,0,0,0,6,1,18,1,4
864,15.0,0,3,3,2,2,1,2,2,0,0,2,1,2,0,1,5,0,0,0,0,0,0,0,0,33825.0,58712.5,20,8,0,0,0,0,6,1,12,7,3
865,24.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15070.0,55305.555555555555,10,18,0,0,0,0,3,4,5,14,4
866,25.0,1,1,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40308.333333333336,44700.0,24,4,0,0,0,0,5,2,18,1,4
867,24.0,0,3,3,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41196.2962962963,33900.0,27,1,0,0,0,0,7,0,18,1,4
868,30.0,0,1,1,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,40935.71428571428,0.0,28,0,0,0,0,0,7,0,19,0,4
869,23.0,1,3,2,2,0,1,2,1,0,1,7,3,5,5,3,0,0,0,0,0,0,0,0,0,35150.0,48650.0,16,12,0,0,0,0,5,2,10,9,3
870,20.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,37566.666666666664,42531.57894736842,9,19,0,0,0,0,1,6,7,12,4
871,37.0,1,3,3,0,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,37069.565217391304,58720.0,23,5,0,0,0,0,6,1,15,4,4
872,33.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41196.2962962963,33900.0,27,1,0,0,0,0,7,0,18,1,4
873,24.0,1,0,2,0,0,0,0,0,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,36021.739130434784,63540.0,23,5,0,0,0,0,7,0,14,5,4
874,27.0,0,0,3,2,0,1,1,0,0,1,2,3,3,4,4,2,0,0,0,0,0,0,0,0,34935.0,55937.5,20,8,0,0,0,0,7,0,12,7,3
876,24.0,0,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19755.555555555555,50968.42105263158,9,19,0,0,0,0,3,4,6,13,4
877,25.0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,35400.0,41858.333333333336,4,24,0,0,0,0,1,6,3,16,4
878,24.0,0,3,3,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41196.2962962963,33900.0,27,1,0,0,0,0,7,0,18,1,4
879,22.0,0,2,1,0,0,0,1,1,0,0,5,3,0,5,6,0,0,0,0,0,0,0,0,0,34800.0,46253.333333333336,13,15,0,0,0,0,3,4,8,11,4
880,23.0,0,3,3,2,0,1,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,41840.0,38675.0,20,8,0,0,0,0,5,2,13,6,4
881,24.0,0,2,2,2,1,1,2,0,0,0,4,3,7,6,6,4,0,0,0,0,0,0,0,0,34878.94736842105,53722.22222222222,19,9,0,0,0,0,6,1,11,8,3
882,23.0,0,2,3,1,0,1,2,1,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,41657.142857142855,40214.28571428572,14,14,0,0,0,0,4,3,10,9,4
883,23.0,0,3,2,1,0,1,1,1,0,0,3,0,0,3,7,1,0,0,0,0,0,0,0,0,50892.857142857145,30978.571428571428,14,14,0,0,0,0,4,3,10,9,4
884,24.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28668.18181818182,85916.66666666667,22,6,0,0,0,0,6,1,14,5,4
885,29.0,1,3,2,0,2,1,2,1,0,1,7,2,1,5,5,4,0,0,0,0,0,0,0,0,29560.0,69375.0,20,8,0,0,0,0,6,1,12,7,3
886,24.0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43100.0,38771.42857142857,14,14,0,0,0,0,4,3,10,9,4
887,36.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35686.36363636364,60183.333333333336,22,6,0,0,0,0,5,2,15,4,4
888,24.0,0,3,2,0,0,0,2,1,0,0,3,1,4,3,5,0,0,0,0,0,0,0,0,0,23493.333333333332,61061.53846153846,15,13,0,0,0,0,3,4,10,9,3
889,45.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,22873.170731707316,21166.666666666668,27,6,1,9,0,0,12,7,26,11,1
890,26.0,0,1,1,0,1,1,1,0,0,0,6,2,2,1,0,0,0,0,0,0,0,0,0,0,39550.0,43430.0,18,10,0,0,0,0,4,3,13,6,4
891,21.0,0,0,1,0,0,0,1,0,0,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0,57109.09090909091,30470.58823529412,11,17,0,0,0,0,1,6,9,10,4
892,35.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,46271.42857142857,35600.0,14,14,0,0,0,0,4,3,10,9,4
893,48.0,1,2,1,0,0,0,1,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,48233.333333333336,19042.85714285714,21,7,0,0,0,0,6,1,14,5,4
894,21.0,0,2,2,0,0,0,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,39833.333333333336,41236.36363636364,6,22,0,0,0,0,0,7,6,13,4
895,26.0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38081.48148148148,118000.0,27,1,0,0,0,0,7,0,18,1,4
896,23.0,1,2,1,2,2,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,42963.63636363636,39623.529411764706,11,17,0,0,0,0,4,3,6,13,4
897,24.0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,38214.28571428572,49100.0,21,7,0,0,0,0,3,4,16,3,4
898,27.0,1,3,3,1,1,1,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,35375.0,74300.0,24,4,0,0,0,0,7,0,15,4,4
899,25.0,0,2,3,0,0,1,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,34804.166666666664,77725.0,24,4,0,0,0,0,6,1,16,3,4
900,26.0,0,1,1,2,0,1,2,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,0,0,39675.0,42616.666666666664,16,12,0,0,0,0,4,3,10,9,4
901,21.0,1,0,1,0,0,1,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,40935.71428571428,0.0,28,0,0,0,0,0,7,0,19,0,4
902,26.0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,31186.956521739132,85780.0,23,5,0,0,0,0,6,1,15,4,4
903,27.0,0,1,2,1,0,1,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,39968.0,49000.0,25,3,0,0,0,0,6,1,17,2,4
904,43.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,24866.666666666668,52987.5,12,16,0,0,0,0,5,2,5,14,4
905,26.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41726.086956521736,37300.0,23,5,0,0,0,0,5,2,16,3,4
906,24.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40466.666666666664,42342.857142857145,21,7,0,0,0,0,6,1,14,5,4
907,21.0,0,2,2,2,2,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,48485.0,22062.5,20,8,0,0,0,0,5,2,14,5,4
908,27.0,1,3,3,2,2,1,2,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,38886.95652173913,50360.0,23,5,0,0,0,0,6,1,15,4,4
909,26.0,0,2,3,0,1,1,1,0,0,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,47781.25,31808.333333333332,16,12,0,0,0,0,4,3,11,8,4
910,33.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,36452.0,78300.0,25,3,0,0,0,0,7,0,17,2,4
911,21.0,0,2,2,0,0,1,1,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,41891.666666666664,35200.0,24,4,0,0,0,0,6,1,18,1,4
912,24.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36337.5,47066.666666666664,16,12,0,0,0,0,4,3,11,8,4
913,22.0,0,2,3,1,0,1,1,2,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,51245.454545454544,34264.705882352944,11,17,0,0,0,0,3,4,8,11,4
914,23.0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36542.10526315789,50211.11111111111,19,9,0,0,0,0,4,3,14,5,4
915,20.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,39411.11111111111,43680.0,18,10,0,0,0,0,4,3,12,7,4
916,24.0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37111.76470588235,46845.454545454544,17,11,0,0,0,0,5,2,11,8,4
917,24.0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47521.05263157895,27033.333333333332,19,9,0,0,0,0,5,2,13,6,4
918,24.0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39910.0,43500.0,20,8,0,0,0,0,6,1,12,7,4
919,24.0,0,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43400.0,40263.63636363636,6,22,0,0,0,0,1,6,5,14,4
920,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35404.34782608696,66380.0,23,5,0,0,0,0,5,2,16,3,4
921,24.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9566.666666666666,44700.0,3,25,0,0,0,0,0,7,3,16,4
922,25.0,1,1,1,0,0,1,0,0,0,0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,38357.89473684211,46377.77777777778,19,9,0,0,0,0,4,3,13,6,4
923,24.0,0,1,2,0,0,1,1,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,38272.0,63133.333333333336,25,3,0,0,0,0,5,2,18,1,4
924,24.0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36091.666666666664,70000.0,24,4,0,0,0,0,5,2,17,2,4
925,22.0,0,3,1,1,0,1,0,1,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,41406.666666666664,40392.307692307695,15,13,0,0,0,0,4,3,9,10,4
926,22.0,1,3,1,0,0,1,2,1,0,0,3,1,1,3,5,3,0,0,0,0,0,0,0,0,38976.0,57266.666666666664,25,3,0,0,0,0,7,0,16,3,3
927,26.0,0,2,2,1,2,1,2,0,0,0,2,2,2,5,2,0,0,0,0,0,0,0,0,0,35077.77777777778,51480.0,18,10,0,0,0,0,4,3,12,7,4
928,24.0,1,3,1,0,0,1,0,1,0,0,1,1,3,9,7,1,0,0,0,0,0,0,0,0,46720.0,26475.0,20,8,0,0,0,0,5,2,14,5,3
929,39.0,0,2,2,0,0,0,1,0,0,0,5,0,0,4,1,2,0,0,0,0,0,0,0,0,85933.33333333333,35536.0,3,25,0,0,0,0,0,7,3,16,4
930,21.0,1,0,2,1,0,0,0,0,0,0,2,3,1,8,7,1,0,0,0,0,0,0,0,0,28025.0,73212.5,20,8,0,0,0,0,6,1,12,7,3
931,21.0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,38223.80952380953,49071.42857142857,21,7,0,0,0,0,5,2,15,4,4
932,18.0,0,3,2,0,1,1,0,1,0,1,7,4,0,4,8,4,0,0,0,0,0,0,0,0,44421.739130434784,24900.0,23,5,0,0,0,0,5,2,16,3,3
933,21.0,1,2,0,1,0,1,0,1,0,0,4,2,1,7,2,0,0,0,0,0,0,0,0,0,35768.42105263158,51844.444444444445,19,9,0,0,0,0,5,2,12,7,4
934,24.0,0,1,1,1,0,0,1,0,0,0,4,4,1,1,1,1,0,0,0,0,0,0,0,0,35007.692307692305,118000.0,26,2,0,0,0,0,7,0,17,2,4
935,24.0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32177.777777777777,45084.21052631579,9,19,0,0,0,0,3,4,6,13,4
936,24.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39933.333333333336,42564.705882352944,3,17,0,0,0,0,0,4,2,12,4
937,25.0,1,2,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,35725.0,72200.0,24,4,0,0,0,0,6,1,16,3,4
938,23.0,0,2,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,34500.0,48361.53846153846,15,13,0,0,0,0,3,4,12,7,4
939,24.0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,39126.92307692308,64450.0,26,2,0,0,0,0,6,1,18,1,4
940,26.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38661.11111111111,45030.0,18,10,0,0,0,0,6,1,11,8,4
941,24.0,1,0,1,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,28927.777777777777,62550.0,18,10,0,0,0,0,5,2,11,8,4
942,24.0,0,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35631.818181818184,60383.333333333336,22,6,0,0,0,0,5,2,15,4,4
943,28.0,1,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38735.0,46437.5,20,8,0,0,0,0,6,1,12,7,4
944,24.0,1,1,0,0,0,1,0,0,0,0,5,0,0,2,4,0,0,0,0,0,0,0,0,0,32143.478260869564,81380.0,23,5,0,0,0,0,6,1,15,4,4
945,44.0,1,0,1,0,1,1,1,0,0,0,7,2,3,4,1,0,0,0,0,0,0,0,0,0,48220.0,39352.17391304348,5,23,0,0,0,0,0,7,4,15,4
946,32.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,41180.0,40653.846153846156,15,13,0,0,0,0,5,2,10,9,4
947,24.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,36704.545454545456,56450.0,22,6,0,0,0,0,5,2,16,3,4
948,41.0,0,2,1,0,1,1,1,0,0,0,1,0,0,1,4,2,0,0,0,0,0,0,0,0,42207.142857142855,39664.28571428572,14,14,0,0,0,0,4,3,9,10,4
949,24.0,0,0,3,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44328.57142857143,30757.14285714286,21,7,0,0,0,0,5,2,15,4,4
950,24.0,0,3,3,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44945.0,30912.5,20,8,0,0,0,0,5,2,14,5,4
951,24.0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42993.75,38191.666666666664,16,12,0,0,0,0,6,1,10,9,4
952,32.0,0,0,0,0,0,1,1,0,0,0,6,1,1,7,7,3,0,0,0,0,0,0,0,0,38121.05263157895,46877.77777777778,19,9,0,0,0,0,4,3,13,6,3
953,25.0,0,1,2,1,0,1,2,1,0,0,5,3,4,7,2,1,0,0,0,0,0,0,0,0,40842.857142857145,41214.28571428572,21,7,0,0,0,0,3,4,16,3,3
954,24.0,1,2,3,2,2,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,41818.181818181816,37700.0,22,6,0,0,0,0,5,2,15,4,4
955,43.0,1,1,2,0,0,1,1,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,17437.5,50335.0,8,20,0,0,0,0,3,4,3,16,4
957,24.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26371.428571428572,55500.0,14,14,0,0,0,0,3,4,10,9,4
958,30.0,0,1,1,0,0,0,1,0,0,0,5,2,3,8,7,2,0,0,0,0,0,0,0,0,31955.555555555555,45189.47368421053,9,19,0,0,0,0,4,3,5,14,3
959,27.0,0,1,2,1,0,1,1,0,0,0,2,2,0,1,4,0,0,0,0,0,0,0,0,0,47226.31578947369,27655.555555555555,19,9,0,0,0,0,4,3,14,5,4
960,24.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31782.352941176472,55081.818181818184,17,11,0,0,0,0,6,1,10,9,4
962,25.0,0,3,2,0,0,0,0,0,0,1,7,1,0,3,7,0,0,0,0,0,0,0,0,0,30377.777777777777,59940.0,18,10,0,0,0,0,7,0,10,9,4
963,24.0,0,0,1,0,0,1,0,0,0,0,1,0,0,4,2,1,0,0,0,0,0,0,0,0,42173.913043478264,35240.0,23,5,0,0,0,0,5,2,16,3,4
964,21.0,0,1,1,2,0,0,0,1,0,1,4,2,0,2,6,2,0,0,0,0,0,0,0,0,46793.75,33125.0,16,12,0,0,0,0,4,3,11,8,4
965,25.0,1,2,0,1,1,0,2,0,0,0,5,2,3,3,2,1,0,0,0,0,0,0,0,0,30536.842105263157,62888.88888888889,19,9,0,0,0,0,4,3,14,5,3
966,24.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45238.46153846154,37206.666666666664,13,15,0,0,0,0,4,3,8,11,4
967,20.0,0,3,2,1,2,1,1,0,0,1,8,3,4,11,11,3,0,0,0,0,0,0,0,0,43510.0,34500.0,20,8,0,0,0,0,5,2,15,4,3
968,34.0,1,3,3,2,2,1,2,2,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,40935.71428571428,0.0,28,0,0,0,0,0,7,0,19,0,3
969,23.0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,35063.63636363636,62466.666666666664,22,6,0,0,0,0,6,1,14,5,4
970,24.0,0,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37272.22222222222,47530.0,18,10,0,0,0,0,6,1,11,8,4
1003,24.0,0,1,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28775.0,57150.0,16,12,0,0,0,0,4,3,10,9,4
1004,23.0,1,3,2,1,0,1,2,0,0,0,3,0,0,2,4,0,0,0,0,0,0,0,0,0,39260.0,54900.0,25,3,0,0,0,0,7,0,16,3,4
1005,24.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,39157.142857142855,46271.42857142857,21,7,0,0,0,0,6,1,13,6,4
1006,26.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39952.63157894737,43011.11111111111,19,9,0,0,0,0,4,3,14,5,4
1007,22.0,1,0,1,0,0,1,0,0,0,0,0,1,1,2,4,0,0,0,0,0,0,0,0,0,38583.333333333336,41577.27272727273,6,22,0,0,0,0,1,6,5,14,4
1008,23.0,1,3,3,2,2,1,2,2,0,0,6,3,2,10,10,1,0,0,0,0,0,0,0,0,44808.69565217391,23120.0,23,5,0,0,0,0,5,2,17,2,3
1009,24.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40935.71428571428,0.0,28,0,0,0,0,0,7,0,19,0,4
1010,24.0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,32593.75,52058.333333333336,16,12,0,0,0,0,4,3,10,9,4
1011,42.0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38930.769230769234,42673.333333333336,13,15,0,0,0,0,2,5,11,8,4
1012,20.0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,45312.5,35100.0,16,12,0,0,0,0,3,4,12,7,4
1013,24.0,0,0,1,1,0,1,0,1,0,1,5,1,0,7,7,0,0,0,0,0,0,0,0,0,45526.31578947369,31244.444444444445,19,9,0,0,0,0,6,1,13,6,4
1014,24.0,0,3,3,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38132.0,64300.0,25,3,0,0,0,0,6,1,17,2,4
1015,26.0,0,0,0,0,0,1,1,0,0,1,4,2,1,2,5,0,0,0,0,0,0,0,0,0,39260.0,54900.0,25,3,0,0,0,0,7,0,16,3,4
1016,34.0,0,2,0,0,0,1,2,1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,50392.307692307695,32740.0,13,15,0,0,0,0,4,3,9,10,4
1017,21.0,0,2,3,0,1,1,1,1,0,0,6,3,0,9,8,0,0,0,0,0,0,0,0,0,37400.0,51542.857142857145,21,7,0,0,0,0,4,3,15,4,3
1018,21.0,1,3,3,2,2,1,2,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,36704.545454545456,56450.0,22,6,0,0,0,0,6,1,16,3,4
1019,22.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,36688.0,76333.33333333333,25,3,0,0,0,0,6,1,17,2,4
1020,26.0,1,3,3,1,2,1,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,23242.85714285714,46833.333333333336,7,21,0,0,0,0,0,7,6,13,4
